"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2021-04-07","99.2","0.76","6.06","Chapman, Aroldis",656775,547973,,"foul",,,,,"4","Cedric Mullins strikes out swinging.","R","L","L","NYY","BAL","S",,,"0","0",2021,"0.61","1.68","-0.30","2.62",,,,"0","9","Top",,,,,"543309",,,-4.381494307493037,-144.17561257602588,-7.955453124826425,9.540506138716395,38.24233056179463,-7.0821055059095,"3.26","1.48","289","89.6","33","99.8","2493","7",634539,547973,"543309","457803","518934","570482","650402","458731","543305","640449","53.48",,,,,,,,"65","1","4-Seam Fastball","2","2","2","2","2","2","2","2","Strategic","Standard","156","0","-0.042"
"FS","2021-04-05","89.4","0.67","6.12","Chapman, Aroldis",642162,547973,"strikeout","swinging_strike_blocked",,,,,"13","Pat Valaika strikes out swinging.","R","R","L","NYY","BAL","S","2",,"1","2",2021,"0.08","-0.06","-1.44","0.49",,,"600474","2","9","Top",,,,,"596142",,,-5.495215508955465,-130.10497090514252,-7.97531148811181,1.873954219492815,23.050092842604286,-31.563327473117898,"3.37","1.53",,,,"91.8","1202","7.4",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.14",,,"0","1","0","0",,"71","4","Split-Finger","7","0","0","7","0","7","0","7","Standard","Standard","84","0","-0.177"
"FF","2021-04-05","100.4","0.92","6.06","Chapman, Aroldis",642162,547973,,"ball",,,,,"11","Pat Valaika strikes out swinging.","R","R","L","NYY","BAL","B",,,"0","2",2021,"-0.07","1.64","-1.92","2.70",,,"600474","2","9","Top",,,,,"596142",,,-7.8280493009576855,-145.84590923908593,-7.950365738690577,0.8890309005351209,35.97332307634302,-7.076285465421344,"3.42","1.65",,,,"101.9","2400","7.3",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.18",,,,,,,,"71","3","4-Seam Fastball","7","0","0","7","0","7","0","7","Standard","Standard","155","0","0.018"
"SL","2021-04-05","85.2","0.6","6.28","Chapman, Aroldis",642162,547973,,"foul",,,,,"5","Pat Valaika strikes out swinging.","R","R","L","NYY","BAL","S",,,"0","1",2021,"-1.14","0.04","-0.25","2.14",,,"600474","2","9","Top",,,,,"596142",,,0.30272401672758054,-124.02082730062126,-3.491255367263135,-11.712171867049031,26.731306435389993,-31.229377691607795,"3.37","1.53","196","76.7","54","86.3","2417","7.1",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.36",,,,,,,,"71","2","Slider","7","0","0","7","0","7","0","7","Standard","Standard","307","0","-0.053"
"FF","2021-04-05","96.6","0.65","6.15","Chapman, Aroldis",642162,547973,,"foul_tip",,,,,"7","Pat Valaika strikes out swinging.","R","R","L","NYY","BAL","S",,,"0","0",2021,"0.13","1.66","-0.37","2.02",,,"600474","2","9","Top",,,,,"596142",,,-3.0779311325481014,-140.36362931637908,-9.308486259122802,2.435926641894112,32.79271857822401,-8.355879889607529,"3.37","1.53",,,,"97.7","2445","7.1",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.41",,,,,,,,"71","1","4-Seam Fastball","7","0","0","7","0","7","0","7","Standard","Standard","156","0","-0.041"
"FF","2021-04-05","100.0","0.74","6.19","Chapman, Aroldis",600474,547973,"walk","ball",,,,,"13","Pedro Severino walks.","R","R","L","NYY","BAL","B",,,"3","2",2021,"0.01","1.74","-0.57","1.13",,,,"2","9","Top",,,,,"596142",,,-3.6781969755418435,-145.06701142527243,-12.77137856217362,1.0553015500738678,36.7266696331015,-4.682667801803579,"3.49","1.73",,,,"100.9","2572","7.1",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.38",,,"0.7","1","0","0",,"70","7","4-Seam Fastball","7","0","0","7","0","7","0","7","Standard","Standard","158","0","0.116"
"SL","2021-04-05","86.0","0.47","6.4","Chapman, Aroldis",600474,547973,,"foul",,,,,"5","Pedro Severino walks.","R","R","L","NYY","BAL","S",,,"3","2",2021,"-1.11","-0.06","0.22","2.64",,,,"2","9","Top",,,,,"596142",,,1.6834861319419385,-125.29156270518617,-2.527661313428748,-12.017841343945575,26.98794260717172,-32.51997644589871,"3.41","1.56","153","61.4","50","87.3","2399","7.2",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.28",,,,,,,,"70","6","Slider","7","0","0","7","0","7","0","7","Standard","Standard","296","0","0"
"FF","2021-04-05","101.3","0.86","6.06","Chapman, Aroldis",600474,547973,,"ball",,,,,"14","Pedro Severino walks.","R","R","L","NYY","BAL","B",,,"2","2",2021,"0.54","1.79","0.52","0.43",,,,"2","9","Top",,,,,"596142",,,-2.261503105539054,-146.80279781211377,-14.747722829774409,8.36673458037387,39.10504445444738,-2.887398057363981,"3.46","1.63",,,,"101.8","2501","7.1",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.42",,,,,,,,"70","5","4-Seam Fastball","7","0","0","7","0","7","0","7","Standard","Standard","155","0","0.039"
"SL","2021-04-05","85.8","0.65","6.32","Chapman, Aroldis",600474,547973,,"called_strike",,,,,"7","Pedro Severino walks.","R","R","L","NYY","BAL","S",,,"2","1",2021,"-1.37","0.03","-0.51","2.04",,,,"2","9","Top",,,,,"596142",,,0.03888516617696075,-124.93454742787691,-3.989126533113012,-14.349472975093702,24.706391431236753,-31.252726603926032,"3.54","1.64",,,,"87.1","2394","7",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.48",,,,,,,,"70","4","Slider","7","0","0","7","0","7","0","7","Infield shift","Standard","294","0","-0.032"
"SL","2021-04-05","83.3","0.64","6.31","Chapman, Aroldis",600474,547973,,"called_strike",,,,,"5","Pedro Severino walks.","R","R","L","NYY","BAL","S",,,"2","0",2021,"-1.38","-0.16","-0.21","2.58",,,,"2","9","Top",,,,,"596142",,,0.75778042290888,-121.32659441073739,-1.817993447217414,-13.727253916716533,23.86753153362239,-33.62072965398383,"3.44","1.57",,,,"84.6","2389","7.1",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.38",,,,,,,,"70","3","Slider","7","0","0","7","0","7","0","7","Infield shift","Standard","308","0","-0.028"
"FF","2021-04-05","99.4","0.69","6.22","Chapman, Aroldis",600474,547973,,"ball",,,,,"13","Pedro Severino walks.","R","R","L","NYY","BAL","B",,,"1","0",2021,"0.26","1.47","-0.90","0.55",,,,"2","9","Top",,,,,"596142",,,-5.025759782755217,-144.17672574709167,-13.730297853517408,4.734001291454351,29.27044951222121,-8.853535914263599,"3.55","1.68",,,,"100.9","2488","7",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.49",,,,,,,,"70","2","4-Seam Fastball","7","0","0","7","0","7","0","7","Standard","Standard","157","0","0.027"
"FF","2021-04-05","98.8","0.67","6.2","Chapman, Aroldis",600474,547973,,"ball",,,,,"7","Pedro Severino walks.","R","R","L","NYY","BAL","B",,,"0","0",2021,"0.02","1.66","-0.72","1.67",,,,"2","9","Top",,,,,"596142",,,-3.885317577438057,-143.4163668979787,-10.8209905558969,1.24879253969406,34.667219799904416,-6.9676759955505645,"3.59","1.71",,,,"99.7","2477","7",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.5",,,,,,,,"70","1","4-Seam Fastball","7","0","0","7","0","7","0","7","Standard","Standard","161","0","0.018"
"FS","2021-04-05","90.5","0.69","6.2","Chapman, Aroldis",596748,547973,"strikeout","swinging_strike",,,,,"8","Maikel Franco strikes out swinging.","R","R","L","NYY","BAL","S","2",,"0","2",2021,"-0.57","-0.5","0.26","1.68",,,,"1","9","Top",,,,,"596142",,,0.15269796718526302,-131.76302392962026,-4.305855686286439,-6.675563445168966,28.514558869034218,-37.285785237556055,"3.41","1.56",,,,"91.8","2326","7.1",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.41",,,"0","1","0","0",,"69","3","Split-Finger","7","0","0","7","0","7","0","7","Standard","Standard","287","0","-0.103"
"SL","2021-04-05","85.4","0.37","6.34","Chapman, Aroldis",596748,547973,,"swinging_strike",,,,,"13","Maikel Franco strikes out swinging.","R","R","L","NYY","BAL","S",,,"0","1",2021,"-1.17","-0.2","-0.71","0.34",,,,"1","9","Top",,,,,"596142",,,-0.18006098428880335,-124.11670742094937,-7.477497357212007,-11.956689837002004,28.07188707543392,-32.753575632422,"3.41","1.56",,,,"86.5","2412","7.3",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.16",,,,,,,,"69","2","Slider","7","0","0","7","0","7","0","7","Standard","Standard","318","0","-0.039"
"SL","2021-04-05","84.6","0.4","6.39","Chapman, Aroldis",596748,547973,,"called_strike",,,,,"6","Maikel Franco strikes out swinging.","R","R","L","NYY","BAL","S",,,"0","0",2021,"-1","-0.47","0.58","2.50",,,,"1","9","Top",,,,,"596142",,,2.4445580298407337,-123.09429970209062,-1.7592527849159028,-10.593882852941507,26.333157856604885,-36.74768860016263,"3.36","1.65",,,,"85.8","2370","7.3",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.23",,,,,,,,"69","1","Slider","7","0","0","7","0","7","0","7","Standard","Standard","303","0","-0.026"
"SL","2021-04-05","85.4","0.59","6.35","Chapman, Aroldis",663624,547973,"strikeout","swinging_strike",,,,,"13","Ryan Mountcastle strikes out swinging.","R","R","L","NYY","BAL","S","2",,"1","2",2021,"-1.85","-0.57","-1.20","1.53",,,,"0","9","Top",,,,,"596142",,,-0.4957021976266649,-124.45396437699812,-3.9773429440317924,-19.072617191538317,25.151231279880367,-37.51873388398358,"3.55","1.63",,,,"87.1","3010","7.3",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.2",,,"0","1","0","0",,"68","5","Slider","7","0","0","7","0","7","0","7","Standard","Standard","203","0.001","-0.18"
"SL","2021-04-05","84.4","0.44","6.4","Chapman, Aroldis",663624,547973,,"foul",,,,,"5","Ryan Mountcastle strikes out swinging.","R","R","L","NYY","BAL","S",,,"1","2",2021,"-1.09","0.18","-0.23","2.75",,,,"0","9","Top",,,,,"596142",,,0.6270616600071095,-122.8847117663745,-2.501294602579338,-11.110990965906025,25.163521561545323,-30.035713768619274,"3.55","1.63",,,,"85.9","2362","7.3",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.23",,,,,,,,"68","4","Slider","7","0","0","7","0","7","0","7","Standard","Standard","307","0","0"
"FF","2021-04-05","100.2","0.6","6.24","Chapman, Aroldis",663624,547973,,"ball",,,,,"3","Ryan Mountcastle strikes out swinging.","R","R","L","NYY","BAL","B",,,"0","2",2021,"0.28","1.74","0.63","3.25",,,,"0","9","Top",,,,,"596142",,,-0.577504036944294,-145.75528058736955,-7.018965844043492,4.111719047704111,38.32723025540706,-6.047481102714454,"3.45","1.72",,,,"101","2513","7",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.47",,,,,,,,"68","3","4-Seam Fastball","7","0","0","7","0","7","0","7","Standard","Standard","156","0","0.027"
"FF","2021-04-05","98.1","0.72","6.27","Chapman, Aroldis",663624,547973,,"foul_tip",,,,,"5","Ryan Mountcastle strikes out swinging.","R","R","L","NYY","BAL","S",,,"0","1",2021,"0.06","1.65","0.15","2.53",,,,"0","9","Top",,,,,"596142",,,-1.6810368011160695,-142.70685452339018,-8.529081639276344,1.1433044139177018,33.28591849294869,-7.891261628225152,"3.55","1.63",,,,"99.2","2460","7",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.54",,,,,,,,"68","2","4-Seam Fastball","7","0","0","7","0","7","0","7","Standard","Standard","159","0","-0.056"
"FF","2021-04-05","98.0","0.76","6.18","Chapman, Aroldis",663624,547973,,"swinging_strike",,,,,"5","Ryan Mountcastle strikes out swinging.","R","R","L","NYY","BAL","S",,,"0","0",2021,"0.41","1.48","0.17","2.40",,,,"0","9","Top",,,,,"596142",,,-2.5622413989693054,-142.5104097044514,-8.19712686333623,6.1207186881530395,34.645485546341185,-10.36157089836257,"3.55","1.63",,,,"98.7","2478","6.9",634587,547973,"596142","457803","518934","570482","642180","643565","543305","640449","53.64",,,,,,,,"68","1","4-Seam Fastball","7","0","0","7","0","7","0","7","Standard","Standard","161","0","-0.042"
